2023-10-16 17:06:21,823 INFO    StreamThr :3085811 [internal.py:wandb_internal():86] W&B internal server running at pid: 3085811, started at: 2023-10-16 17:06:21.821787
2023-10-16 17:06:21,979 DEBUG   HandlerThread:3085811 [system_monitor.py:probe():223] {'os': 'Linux-4.18.0-372.26.1.el8_6.x86_64-x86_64-with-glibc2.35', 'python': '3.10.13', 'heartbeatAt': '2023-10-16T21:06:21.972259', 'startedAt': '2023-10-16T21:06:21.800188', 'docker': None, 'cuda': None, 'args': ('config/train_gpt2.py',), 'state': 'running', 'program': '/scratch/jl14310/nanoGPTenv/nanoGPT/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/karpathy/nanoGPT.git', 'commit': 'eba36e84649f3c6d840a93092cb779a260544d08'}, 'email': None, 'root': '/scratch/jl14310/nanoGPTenv/nanoGPT', 'host': 'gr016.hpc.nyu.edu', 'username': 'jl14310', 'executable': '/ext3/miniconda3/bin/python', 'cpu_count': 48, 'cpu_count_logical': 48, 'cpu_freq': {'current': 2982.286729166666, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3620.441, 'min': 0.0, 'max': 0.0}, {'current': 3627.581, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 3545.012, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 3835.802, 'min': 0.0, 'max': 0.0}, {'current': 3820.927, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}, {'current': 2900.0, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 25.977550506591797, 'used': 5.143035888671875}}, 'gpu': 'Quadro RTX 8000', 'gpu_count': 1, 'gpu_devices': [{'name': 'Quadro RTX 8000', 'memory_total': 48318382080}], 'memory': {'total': 377.32276153564453}}
2023-10-16 17:06:21,985 INFO    HandlerThread:3085811 [system_monitor.py:probe():224] Finished collecting system info
2023-10-16 17:06:21,985 INFO    HandlerThread:3085811 [system_monitor.py:probe():227] Publishing system info
2023-10-16 17:06:21,985 DEBUG   HandlerThread:3085811 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-16 17:06:21,986 DEBUG   HandlerThread:3085811 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-16 17:06:21,986 DEBUG   HandlerThread:3085811 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-10-16 17:06:26,456 DEBUG   HandlerThread:3085811 [system_info.py:_save_conda():87] Saving conda packages done
2023-10-16 17:06:26,458 INFO    HandlerThread:3085811 [system_monitor.py:probe():229] Finished publishing system info
2023-10-16 17:06:26,828 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:06:26,829 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:06:31,869 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:06:31,869 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:06:36,873 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:06:36,873 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:06:41,881 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:06:41,882 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:06:46,920 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:06:46,920 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:06:51,931 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:06:51,931 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:06:56,941 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:06:56,941 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:07:01,954 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:07:01,954 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:07:06,967 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:07:06,967 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:07:11,981 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:07:11,981 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:07:15,279 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: partial_history
2023-10-16 17:07:16,991 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:07:16,991 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:07:21,959 DEBUG   SystemMonitor:3085811 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-16 17:07:22,006 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:07:22,006 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:07:27,011 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:07:27,011 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:07:32,025 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:07:32,025 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:07:37,026 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:07:37,027 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:07:42,027 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:07:42,027 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:07:47,028 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:07:47,028 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:07:52,028 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:07:52,028 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:07:57,029 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:07:57,029 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:08:02,029 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:08:02,030 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:08:07,030 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:08:07,030 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:08:12,031 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:08:12,031 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:08:17,031 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:08:17,031 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:08:22,035 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:08:22,035 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:08:27,036 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:08:27,036 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:08:32,040 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:08:32,041 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:08:37,042 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:08:37,042 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:08:42,043 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:08:42,043 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:08:47,044 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:08:47,044 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:08:52,045 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:08:52,045 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:08:57,045 DEBUG   HandlerThread:3085811 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:08:57,046 DEBUG   SenderThread:3085811 [sender.py:send_request():407] send_request: status_report
