2023-10-16 17:10:18,204 INFO    StreamThr :3915343 [internal.py:wandb_internal():86] W&B internal server running at pid: 3915343, started at: 2023-10-16 17:10:18.203851
2023-10-16 17:10:58,268 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:10:58,268 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:11:03,273 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:11:03,273 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:11:06,254 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: partial_history
2023-10-16 17:11:08,279 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:11:08,279 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:11:13,284 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:11:13,284 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:11:18,294 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:11:18,294 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:11:18,352 DEBUG   SystemMonitor:3915343 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-16 17:11:23,298 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:11:23,298 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:11:28,298 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:11:28,298 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:11:33,299 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:11:33,299 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:11:38,300 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:11:38,300 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:11:43,301 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:11:43,301 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:11:48,301 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:11:48,301 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:11:53,302 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:11:53,302 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:11:58,303 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:11:58,303 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:12:03,303 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:12:03,303 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:12:08,304 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:12:08,304 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:12:13,305 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:12:13,305 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:12:18,306 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:12:18,306 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:12:23,307 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:12:23,307 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:12:28,307 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:12:28,307 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:12:33,308 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:12:33,308 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:12:38,309 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:12:38,309 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:12:43,309 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:12:43,309 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:12:48,310 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:12:48,310 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:12:53,311 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:12:53,311 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
2023-10-16 17:12:58,311 DEBUG   HandlerThread:3915343 [handler.py:handle_request():146] handle_request: status_report
2023-10-16 17:12:58,312 DEBUG   SenderThread:3915343 [sender.py:send_request():407] send_request: status_report
